Cmdline: /system/bin/simpleperf record --app com.paifa.ubikitouch --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --duration 9 -f 400 -g
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 4560
Event count: 22316617954

Children  Self   Command               Pid    Tid    Shared Object                                                                                               Symbol
0.60%     0.13%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::CheckReferenceResult(art::Handle<art::mirror::Object>, art::Thread*)
0.60%     0.00%  hwuiTask0             31119  31324  /system/lib64/libhwui.so                                                                                    SkPixmap::erase(SkRGBA4f<(SkAlphaType)3> const&, SkColorSpace*, SkIRect const*) const
0.60%     0.00%  hwuiTask0             31119  31324  /system/lib64/libhwui.so                                                                                    SkPixmap::erase(unsigned int, SkIRect const&) const
0.60%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.NodeCoordinator.updateLayerParameters$default
0.60%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeCoordinator.updateLayerParameters
0.60%     0.05%  com.paifa.ubikitouch  31119  31119  /system/lib64/libandroid_runtime.so                                                                         android::nativeScheduleVsync(_JNIEnv*, _jclass*, long)
0.59%     0.00%  RenderThread          31119  31314  /system/lib64/libbinder.so                                                                                  android::IPCThreadState::talkWithDriver(bool)
0.59%     0.00%  RenderThread          31119  31314  /system/lib64/libbinder.so                                                                                  android::IPCThreadState::waitForResponse(android::Parcel*, int*)
0.59%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48f0d3b2]
0.59%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkShadowUtils::DrawShadow(SkCanvas*, SkPath const&, SkPoint3 const&, SkPoint3 const&, float, unsigned int, unsigned int, unsigned int)
0.59%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::Device::drawRRect(SkRRect const&, SkPaint const&)
0.59%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeViewAccessibilityDelegateCompat.isScreenReaderFocusable
0.58%     0.44%  hwuiTask0             31119  31324  /apex/com.android.runtime/lib64/bionic/libc.so                                                              memset
0.58%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLGpu::deleteFramebuffer(unsigned int)
0.58%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLRenderTarget::onRelease()
0.58%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    virtual thunk to GrGLTextureRenderTarget::onRelease()
0.58%     0.00%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!667057d6f7ecf9638be9e0a4dde5d4!a1cf8ab5e3!
0.58%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48319706]
0.58%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4832a882]
0.58%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl.get
0.58%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes14.dex  com.paifa.ubikitouch.accessibility.floatingchat.components.AvatarComponentsKt$$ExternalSyntheticLambda3.invoke
0.58%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes14.dex  com.paifa.ubikitouch.accessibility.floatingchat.components.AvatarComponentsKt.$r8$lambda$3G_VF7pDtP1PKE3fxNqp_CLh6Ag
0.58%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.components.AvatarComponentsKt.CompactAvatar_nQjU3JI$lambda$13$lambda$12
0.58%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.animation.core.SuspendAnimationKt$callWithFrameNanos$2.invoke
0.57%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/oplus-framework.jar                                                                       android.os.LooperMessageSuperviser.beginLooperMessage
0.57%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48f124ee]
0.57%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48f13552]
0.57%     0.11%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             java.lang.Class.isInstance
0.57%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.ComposeUiNode$Companion$SetModifier$1.invoke
0.56%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::SurfaceDrawContext::drawRect(GrClip const*, GrPaint&&, GrAA, SkMatrix const&, SkRect const&, GrStyle const*)
0.56%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeCoordinator.fromParentPosition-8S9VItk
0.56%     0.00%  hwuiTask0             31119  31324  /system/lib64/libhwui.so                                                                                    SkDraw::drawPaint(SkPaint const&) const
0.56%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48913f5a]
0.56%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48920cf6]
0.56%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeCoordinator.ancestorToLocal-S_NoaFU
0.56%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.DisplayEventReceiver.dispatchVsync
0.55%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.lazy.layout.LazyLayoutKt$LazyLayout$3$2$1.invoke-0kLqBqw
0.55%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.layout.RowMeasurePolicy$placeHelper$1$1.invoke
0.55%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libgui.so                                                                                     android::DisplayEventDispatcher::scheduleVsync()
0.55%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.layout.PaddingNode$measure$1.invoke
0.55%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::PathStencilCoverOp::onExecute(GrOpFlushState*, SkRect const&)
0.54%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    android::uirenderer::skiapipeline::SkiaPipeline::renderLayersImpl(android::uirenderer::LayerUpdateQueue const&, bool)
0.54%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.LayoutNodeDrawScope.performDraw
0.54%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkCanvas::private_draw_shadow_rec(SkPath const&, SkDrawShadowRec const&)
0.54%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::Device::drawShadow(SkPath const&, SkDrawShadowRec const&)
0.54%     0.03%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    (anonymous namespace)::TriangulatingPathOp::onPrepareDraws(GrMeshDrawTarget*) (.__uniq.118640370776443784222059608072843638918.1e379e8dc231a04ff68bf11f616f3b68)
0.54%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.channels.BufferedChannel$BufferedChannelIterator.hasNextOnNoWaiterSuspend
0.54%     0.06%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              je_tcache_bin_flush_small
0.54%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.AndroidGraphicsContext.createGraphicsLayer
0.54%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeView.createLayer
0.54%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.GraphicsLayerOwnerLayer.reuseLayer
0.54%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.OffsetNode.measure-3p2s80s
0.53%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.Choreographer$FrameDisplayEventReceiver.onVsync
0.53%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.NodeCoordinator.localPositionOf-R5De75A
0.52%     0.11%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              je_arena_tcache_fill_small
0.52%     0.00%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              je_tcache_alloc_small_hard
0.52%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.PaddingNode$measure$1.invoke
0.52%     0.00%  RenderThread          31119  31314  /vendor/lib64/libgsl.so                                                                                     !!!0000!6b56724a072d7090db4796a10f57f2!a1cf8ab5e3!
0.52%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art::JNI<true>::CallStaticBooleanMethodV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.52%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art::JValue art::InvokeWithVarArgs<_jmethodID*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)
0.52%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art::JValue art::InvokeWithVarArgs<art::ArtMethod*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, art::ArtMethod*, std::__va_list)
0.52%     0.52%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e871d8]
0.52%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.components.AvatarComponentsKt.CompactAvatar-nQjU3JI
0.52%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkStroke::strokePath(SkPath const&, SkPath*) const
0.52%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrStyle::applyToPath(SkPath*, SkStrokeRec::InitStyle*, SkPath const&, float) const
0.52%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkStrokeRec::applyToPath(SkPath*, SkPath const&) const
0.52%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    GrSWMaskHelper::init(SkIRect const&)
0.51%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.changelist.Operation$InsertSlotsWithFixups.execute
0.51%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/oplus-framework.jar                                                                       android.os.LooperMessageSuperviser.isForegroundApp
0.51%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.lazy.layout.LazyLayoutMeasureScopeImpl.measure-0kLqBqw
0.51%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrDrawingManager::removeRenderTasks()
0.51%     0.04%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrMakeCachedBitmapProxyView(GrRecordingContext*, SkBitmap const&, std::__1::basic_string_view<char, std::__1::char_traits<char> >, skgpu::Mipmapped)
0.51%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.text.modifiers.TextStringSimpleNode.draw
0.50%     0.00%  hwuiTask0             31119  31324  /system/lib64/libhwui.so                                                                                    SkRasterPipelineBlitter::Create(SkPixmap const&, SkPaint const&, SkArenaAlloc*, SkRasterPipeline const&, bool, bool, sk_sp<SkShader>)::$_0::__invoke(SkPixmap*, int, int, int, int, unsigned long) (.__uniq.66461213097495366185835915403614403922)
0.50%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e847c6]
0.50%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.BackgroundNode.drawRect
0.50%     0.46%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    __aarch64_ldadd4_acq_rel
0.50%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.os.Looper.myLooper
0.50%     0.12%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::PathStencilCoverOp::onPrepare(GrOpFlushState*)
0.50%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art::ArtMethod::Invoke(art::Thread*, unsigned int*, unsigned int, art::JValue*, char const*)
0.50%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       artQuickToInterpreterBridge
0.50%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art_quick_invoke_static_stub
0.50%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art_quick_to_interpreter_bridge
0.50%     0.35%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::QuickArgumentVisitor::VisitArguments()
0.50%     0.00%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!b1e7bd92f8a29932acc3f16ebc1f5e!a1cf8ab5e3!
0.50%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       NterpCommonInvokeStatic
0.50%     0.00%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              mmap64
0.49%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.ParagraphIntrinsicsKt.ParagraphIntrinsics$default
0.49%     0.09%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrTriangulator::pathToPolys(float, SkRect const&, bool*)
0.48%     0.10%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLAttribArrayState::set(GrGLGpu*, int, GrBuffer const*, GrVertexAttribType, SkSLType, int, unsigned long, int)
0.48%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.gestures.DragGestureNode$initializePointerInputNode$1$onDrag$1.invoke-Uv8p0NA
0.48%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNode.requestRelayout$ui_release
0.48%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.layer.GraphicsLayerV29.<init>
0.48%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.graphics.BlockGraphicsLayerModifier.invalidateLayerBlock
0.48%     0.02%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!c26d9e166f0bd124ad93f4af15090a!a1cf8ab5e3!
0.48%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkArenaAllocWithReset::reset()
0.48%     0.02%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrOpFlushState::reset()
0.48%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e8150a]
0.48%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed49533eaa]
0.48%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.SnapshotMutableIntStateImpl.setIntValue
0.48%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.DrawScope.drawRect-n-J9OG0$default
0.47%     0.06%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::ClipStack::apply(GrRecordingContext*, skgpu::v1::SurfaceDrawContext*, GrDrawOp*, GrAAType, GrAppliedClip*, SkRect*) const
0.47%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.BroadcastFrameClock.withFrameNanos
0.47%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e81b62]
0.47%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed48100856]
0.47%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4818f6c6]
0.47%     0.06%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.snapshots.SnapshotKt.readable
0.47%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkDraw::drawPaint(SkPaint const&) const
0.47%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkPixmap::erase(SkRGBA4f<(SkAlphaType)3> const&, SkColorSpace*, SkIRect const*) const
0.47%     0.00%  hwuiTask1             31119  31325  /system/lib64/libhwui.so                                                                                    SkPixmap::erase(unsigned int, SkIRect const&) const
0.47%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.android.StaticLayoutFactory.create
0.47%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.text.android.StaticLayoutFactory23.create
0.47%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238)
0.46%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.material3.SurfaceKt.Surface-T9BRK9s
0.46%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    gen_fp_key(GrFragmentProcessor const&, GrCaps const&, skgpu::KeyBuilder*) (.__uniq.123849974547839981420196218221699858192)
0.46%     0.22%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::GenericJniMethodEnd(art::Thread*, unsigned int, jvalue, unsigned long, art::ArtMethod*)
0.46%     0.00%  binder:31119_3        31119  31191  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e84f06]
0.46%     0.00%  binder:31119_3        31119  31191  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed480ddfaa]
0.46%     0.44%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ClassTable::Lookup(char const*, unsigned long)
0.46%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ClassLinker::LookupClass(art::Thread*, char const*, unsigned long, art::ObjPtr<art::mirror::ClassLoader>)
0.46%     0.22%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::jit::Jit::MethodEntered(art::Thread*, art::ArtMethod*)
0.46%     0.06%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             java.lang.Class.isAssignableFrom
0.46%     0.03%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrFragmentProcessor::visitWithImpls(std::__1::function<void (GrFragmentProcessor const&, GrFragmentProcessor::ProgramImpl&)> const&, GrFragmentProcessor::ProgramImpl&) const
0.46%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.Owner.onRequestRelayout$default
0.46%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeView.onRequestRelayout
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.ParagraphIntrinsicsKt.ParagraphIntrinsics
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.platform.AndroidParagraphIntrinsics_androidKt.ActualParagraphIntrinsics
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.text.platform.AndroidParagraphIntrinsics.<init>
0.45%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::DrawAtlasPathOp::onExecute(GrOpFlushState*, SkRect const&)
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.SemanticsUtils_androidKt.getAllUncoveredSemanticsNodesToIntObjectMap
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.lazy.LazyListState.applyMeasureResult$foundation_release
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.text.Paragraph.paint-LG529CI$default
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.text.AndroidParagraph.paint-LG529CI
0.45%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    CircularRRectOp::onExecute(GrOpFlushState*, SkRect const&)
0.45%     0.03%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrResourceProvider::createTexture(SkISize, GrBackendFormat const&, GrTextureType, GrRenderable, int, skgpu::Mipmapped, skgpu::Budgeted, GrProtected, std::__1::basic_string_view<char, std::__1::char_traits<char> >)
0.45%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.chat.ConnectorCoordinateState.invalidate
0.45%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.BackwardsCompatNode.draw
0.45%     0.45%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4951c4ec]
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.ColumnMeasurePolicy$placeHelper$1$1.invoke
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.layout.ColumnMeasurePolicy$placeHelper$1$1.invoke
0.44%     0.05%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.CancellableContinuationImpl.tryResume
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::JniDecodeReferenceResult(_jobject*, art::Thread*)
0.44%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkContainerAllocator::allocate(int, double)
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libgui.so                                                                                     android::DisplayEventReceiver::requestNextVsync()
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  /system/lib64/libgui.so                                                                                     android::gui::BpDisplayEventConnection::requestNextVsync()
0.44%     0.44%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       __aarch64_cas4_acq
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.runtime.changelist.FixupList.executeAndFlushAllPendingFixups
0.44%     0.00%  com.paifa.ubikitouch  31119  31119  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed47e84a82]
0.44%     0.38%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              arena_dalloc_bin_locked_impl
0.44%     0.00%  binder:31119_3        31119  31191  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed480de04a]
0.43%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.text.StaticLayout$Builder.build
0.43%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed49534142]
0.43%     0.13%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.semantics.SemanticsNodeKt.SemanticsNode
0.43%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.graphics.drawscope.CanvasDrawScope.drawRect-n-J9OG0
0.43%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.node.LayoutNodeDrawScope.drawRect-n-J9OG0
0.43%     0.14%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::ganesh::AtlasTextOp::onPrepareDraws(GrMeshDrawTarget*)
0.43%     0.05%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkArenaAlloc::NextBlock(char*)
0.43%     0.11%  RenderThread          31119  31314  /vendor/lib64/egl/libGLESv2_adreno.so                                                                       !!!0000!a88ecb08980ce3e66bb2b88bcbac96!a1cf8ab5e3!
0.42%     0.07%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)
0.42%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       ExecuteSwitchImplAsm
0.42%     0.00%  RenderThread          31119  31314  /system/framework/framework.jar                                                                             android.graphics.HardwareRendererObserver.invokeDataAvailable
